latitude,longitude,altitude,geometry,coordinates,OBJECTID,MaintainedBy,PBID,WHOLESTNAME,BEG_DESC,END_DESC,ACPT_DATE,TOT_FTa,TOT_MIa,ACPT_PROCESS,CARDIST,FIELDIST,MONTH_ACCEPT,DAY_ACCEPT,YEAR_ACCEPT,FY_REPORTEDa,NOTES,PREFIXDIRECTION,STREETNAME,STREETTYPE,SUFFIX,STNAMECHANGE,DATESTNAMECHANGE,TOPO,REC_MERGED,SR_FORMER,NCDOT_ACCEPTED,ANNEXATION_ACCEPTED,DATE_RECORDADDED,TIME_RECORDADDED,PREVIOUS_OMISSION,UPDATED,TERMINI,DIVIDED,DATE_UPDATED,DOTReleaseNote,ShapeSTLength
,,,LineString,"-80.69694949811776,35.28283119852381,-80.69692926834948,35.282852092450234,-80.69686082264391,35.28291808955925,-80.69680435525838,35.2829671762603,-80.69674890416405,35.28301538133694,-80.69662856169882,35.28311050160771,-80.69653937971798,35.28317312394886,-80.69645724757935,35.28322557240395,-80.69637475360919,35.28327413223546,-80.69629553092122,35.2833187525329,-80.69622510238344,35.2833561853588,-80.6961676383234,35.283386727824094,-80.69610795582065,35.28341756240861,-80.69600513768458,35.28346915479012,-80.6959492336505,35.28349546047867,-80.69588123437907,35.28352745572228,-80.69583015424085,35.283550949165104,-80.69578109280286,35.2835735143224,-80.69569526589365,35.283609524017145,-80.69557008655947,35.28366028537513,-80.69541554119073,35.28372244834901,-80.69530747724038,35.283763579995956,-80.69518721545232,35.283809002707,-80.69509296697714,35.28384307058189,-80.69498011949597,35.28388243631177,-80.6948780443143,35.28391615502439,-80.6947853918454,35.28394630667512,-80.69468111553465,35.283981658488436,-80.69457461644694,35.284017499905694,-80.6944121334946,35.28407404816937,-80.69415866574683,35.28416049560312,-80.69410482945594,35.28417901856572,-80.69379928537742,35.28428414903662,-80.69326102179592,35.28446824098516,-80.69306384519659,35.284535347694145,-80.6928875039732,35.284597126919905,-80.69278933660522,35.28463078919412,-80.69272893048192,35.28465231461195,-80.69267428589063,35.28467178599982,-80.69265321961872,35.28467952432031,-80.69263215540106,35.28468726089085,-80.6925842350454,35.28470625005597,-80.69250672252033,35.28473939487072,-80.69241015624237,35.28478288102663,-80.69236664526369,35.28480288878301,-80.6922668548203,35.28484877634233,-80.69207830726832,35.28494141032944,-80.69162087766502,35.28515848704931,-80.6914957051227,35.28522321265717,-80.69141260898049,35.28526994483436,-80.69135278276731,35.28530742070139,-80.69130019075138,35.285343651595625,-80.69125511086213,35.285378403495315,-80.6912020690329,35.28541990656419,-80.6911532268979,35.28546180951893,-80.6911097079956,35.28550455353119,-80.69107768274715,35.2855359163724",24960801,STATE,0,Caldwell Rd,,,,,,,,,,,,,,,CALDWELL,RD,,,,S-22,,,,,,,,,,0,,,2028.9671689800507
,,,LineString,"-80.71881491652933,35.30905215061304,-80.71878888932073,35.30906328207173,-80.71871215219933,35.30909615065992,-80.71860924520081,35.30912903680878,-80.71856017381118,35.30914690851668,-80.71834892248265,35.30922410360287,-80.71825160415403,35.30925831850892,-80.71789836955922,35.30937316607628,-80.71775814031962,35.30941785652415,-80.71774046821805,35.309423496808606",24960802,STATE,,University City Bv,,,,,,,,,,,,,,,UNIVERSITY CITY,BV,,,,R20,,,,,,,N,,,0,,,348.06303713565484
,,,LineString,"-80.84401456576956,35.277752326369814,-80.8438993369216,35.27759698200542,-80.84382836349951,35.27750172950409,-80.84360036601821,35.27719572961769,-80.84346831119801,35.27702483771727,-80.84333156945651,35.27685653673618,-80.8431909689635,35.276690585610275,-80.843045681539,35.27652722365679,-80.84302479302661,35.27650464987067,-80.84301161672101,35.27649041255894,-80.84286951870922,35.27633226964002,-80.8427227337547,35.27617671587809,-80.8426901518352,35.276143777577495,-80.84257181885046,35.276023744495156,-80.84241678438212,35.2758738139107,-80.8423645618263,35.27582445560434,-80.84228897978596,35.27575743030221,-80.84208071828874,35.27557274187619,-80.84193399632082,35.275451405477725,-80.84189744449328,35.27542117760029,-80.84171466014104,35.27527899559075,-80.84162332321948,35.27521052122899,-80.84158388363306,35.275180953806135,-80.84149251067757,35.27511245069732,-80.84132698564972,35.274999044576916,-80.84123352978325,35.27493501461339,-80.8408813095444,35.274709529937546,-80.84067055810283,35.27458998513707,-80.84027669313785,35.2743875755906,-80.83996524204248,35.27424826266137,-80.83988364253422,35.274221106406436,-80.83979257810022,35.274195237871005,-80.83969964309681,35.27417306300465,-80.83960541508532,35.27415548677465,-80.83950428119772,35.27414122213876,-80.83940323321028,35.27413084985599,-80.83930089426693,35.27412507616155,-80.83919865364513,35.27412365322174,-80.83908645108994,35.274126273585786,-80.8389749058451,35.27413323619364,-80.83886317827333,35.2741445520854,-80.8387777450336,35.274157757945616,-80.83869353115645,35.27417552599348,-80.83861052627353,35.274197397796414,-80.83852928633233,35.27422313647453,-80.83840376669146,35.27426672340192,-80.83828057184738,35.27431439535004,-80.83820868365385,35.27434617504607,-80.83813966694713,35.27438157467706,-80.83807352590934,35.27442059418431,-80.83801081750566,35.27446322683224,-80.83795125287733,35.274509016702325,-80.83789566230303,35.27455772447208,-80.83775961216905,35.27467910497409,-80.83768719829662,35.27474959443289,-80.83761903068897,35.27482253734228,-80.83755539095733,35.274898161306744,-80.83749543122462,35.27497601889508,-80.8374402799031,35.275056551575204,-80.83739841804078,35.27512438198743,-80.83738963268237,35.27513861835119,-80.83720300075063,35.27546893597537,-80.83701991466307,35.275783167621626,-80.8369160298732,35.27595650159998,-80.83686873576931,35.27601401433645,-80.83680008486314,35.27609040094065,-80.83672662216209,35.276163882246955,-80.83667788944113,35.27620721755297,-80.83662489888559,35.276247410735344,-80.83656820538394,35.27628445508676,-80.83650863815916,35.276317877710866,-80.83644647057427,35.27634744773643,-80.83637480666683,35.27637693164836,-80.8363008208737,35.27640255872089,-80.83622506186123,35.27642386031684,-80.83614698613289,35.276441533424666,-80.83606713933811,35.27645488273382,-80.83598691381262,35.276463885404056,-80.83590463977438,35.276468798633864,-80.83582171065174,35.27646936941283,-80.83573868340301,35.27646558929285,-80.83565640078031,35.27645767736555,-80.83557485241897,35.276445173480134,-80.83549433438598,35.27642876017788,-80.83541511277228,35.27640797655164,-80.83535770054054,35.27638967384517,-80.83525533998397,35.27635704105046,-80.83502463025535,35.27628107196554",24960805,STATE,0,Distribution Center Dr,,,,,,,,,,,,,, ,DISTRIBUTION CENTER,DR, ,,,L-23,,,,,,,,NO,,0,,,3683.444973743307
,,,LineString,"-80.901985376342,35.322713959616806,-80.90186978106277,35.322693789912975,-80.90171854421222,35.322667081004546,-80.9015802487727,35.32264406074948,-80.90100652916792,35.32254611896611,-80.90054704242111,35.32246974271197,-80.90019051922133,35.322410984464625,-80.89980532157851,35.322344889196536,-80.89967379107591,35.3223182310344,-80.89957145149148,35.32229748881982,-80.89944233441547,35.32227016048509,-80.89933472495355,35.32224738294751,-80.89906245120137,35.322182721040036,-80.89873168914818,35.32210225659337,-80.89834120299595,35.32200097256125,-80.89825363567094,35.321977491744065,-80.89813706278984,35.32194623311354",24960808,STATE,0,Sunset Rd,,,,,,,,,,,,,, ,SUNSET,RD, ,,,I-18,,,,,,,,NO,,0,,,1182.5084989131728
,,,LineString,"-80.87263688792477,35.08042615720725,-80.87260995008796,35.080283752054086,-80.87248311433186,35.079613238112515,-80.87239859060949,35.079171399436945,-80.87229783128441,35.07871401022238,-80.87223247181761,35.0784152399639,-80.87222663035902,35.07839341010157,-80.87214654149159,35.07809411414426,-80.8720884754542,35.07787049055012,-80.87206036500365,35.07776222938679,-80.87202340883012,35.07764507576395,-80.87192426743243,35.077330808724774,-80.87184585659404,35.07711303807904,-80.871822175173,35.07704726600639,-80.87179691833488,35.07697711949245",24960814,STATE,0,I-485 Hy,,,,,,,,,,,,,, ,I-485,HY, ,,,J-40,,,,,,,,NO,,1,,,1281.447007138994
,,,LineString,"-80.92323662984415,35.145452274331134,-80.92144372698164,35.14447884006536",24960823,STATE,0,W Arrowood Rd,,,,,,,,,,,,,,W,ARROWOOD,RD, ,,,G-34,,,,,,,,NO,,0,,,642.4658051375313
,,,LineString,"-80.81573435751899,35.17612556792087,-80.8140581415262,35.17498843349142",24960824,STATE,0,Providence Rd,,,,,,,,,,,,,, ,PROVIDENCE,RD, ,,,M-32,,,,,,,,NO,,0,,,649.7415770599481
,,,LineString,"-80.87218238584383,35.2232413782635,-80.87250898694938,35.22328189417214,-80.87313744851521,35.22335625058078,-80.8741101550526,35.22345729359992,-80.87508505866663,35.22354455396876,-80.87606159177027,35.22361758354843,-80.87664718922703,35.22365294608866,-80.87703919831458,35.22367661764406,-80.87858264521016,35.22374128527212,-80.87867208032765,35.22374676667727",24960839,STATE,0,Wilkinson Bv,,,,,,,,,,,,,, ,WILKINSON,BV, ,,,J-27,,,,,,,,NO,,0,,,1947.8911729560832
,,,LineString,"-80.83066321261924,35.22151625404076,-80.8309304794762,35.22137571725774,-80.83111225518407,35.22128067448828,-80.83129060031325,35.221182018045056,-80.83138152140856,35.22112980088855,-80.8315566265171,35.221023635712086,-80.83168934567412,35.22093939476885,-80.83172886792039,35.22091430862184,-80.83177258739458,35.22088524966972,-80.83186544691144,35.22081994911611,-80.83195460604965,35.22075149779613,-80.83204006693923,35.22067989740318,-80.8321136352307,35.22061305617125,-80.83219338679187,35.22053581570442,-80.83226945555377,35.2204561129856,-80.83230046605496,35.22042037599901",24960842,STATE,0,Independence/I-277 Ra,,,,,,,,,,,,,, ,INDEPENDENCE/I-277,RA, ,,,L-28,,,,,,,,NO,,0,,,635.3108812320461
,,,LineString,"-80.89199722029487,35.31990243374242,-80.89189387773584,35.319856184440496,-80.89165538683574,35.3197536501953,-80.89141936034062,35.319649014187895,-80.89119068783522,35.319548156636706,-80.89090070285343,35.319418026622444,-80.8908377331404,35.31938969589737,-80.8906678374312,35.31931514670998,-80.89050914205227,35.31924551162847,-80.89030507533309,35.31915732191142,-80.89007183622755,35.31905218293693,-80.88985252265508,35.3189571299594,-80.8895648122746,35.31882856552063,-80.8894751395618,35.31878888189591,-80.88937086133879,35.31874273438845,-80.88894321629733,35.3185561212773,-80.88867618687438,35.31843959702407,-80.88827308949465,35.31826313265033,-80.88819290367579,35.31822728323103",24960844,STATE,0,Sunset Rd,,,,,,,,,,,,,, ,SUNSET,RD, ,,,I-18,,,,,,,,NO,,0,,,1288.2373799986533
,,,LineString,"-80.7802002144737,35.36801733298586,-80.78026102608057,35.368050388280025,-80.78032456307044,35.368077842877454,-80.78039031091554,35.368099474448556,-80.78045773718436,35.36811510781908,-80.78052629585343,35.3681246163887,-80.78059543172901,35.36812792315623,-80.78404236284014,35.36822932482963,-80.78409854542596,35.36822849985869,-80.78415434935611,35.368221935949414,-80.7842091899518,35.36820970187436,-80.78426249262738,35.36819192581455,-80.78431369891062,35.36816879401647",24960847,STATE,,Robert Helms Rd,,,,,,,,,,,,,,,ROBERT HELMS,RD,,,,,,,,,,,N,,,0,,,1239.7825053634322
,,,LineString,"-80.88845341371533,35.180491582073365,-80.88864039557296,35.180688133126516,-80.88865368274146,35.18070259915045,-80.88867502263199,35.180725838341814,-80.88870495970174,35.1807659063996,-80.88873020566798,35.18080810887774,-80.88875074990027,35.18085198734148,-80.88876085056964,35.18087862435494,-80.8887697026981,35.18092360268728,-80.88877271186124,35.18096912918971,-80.88876379069846,35.18106568524032,-80.88872614198203,35.18117436816447,-80.88867141735912,35.181316526229224,-80.88863605401676,35.18140873582834,-80.88861433680135,35.181465361371004",24960849,STATE,0,W Woodlawn Rd,,,,,,,,,,,,,,W,WOODLAWN,RD, ,,,I-31,,,,,,,,NO,,0,,,390.02252294208125
,,,LineString,"-80.8370515114759,35.311668354576184,-80.83690507593217,35.311820168817235,-80.83667029673461,35.31206356871651,-80.83643461116372,35.31230790763986,-80.8362593770507,35.31248957275061,-80.83614203792924,35.31261121893994,-80.83608721757851,35.31266805126776",24960854,STATE,0,Old Statesville Rd,,,,,,,,,,,,,, ,OLD STATESVILLE,RD, ,,,L-19,,,,,,,,NO,,0,,,463.82442094565914
,,,LineString,"-80.89748242815519,35.245817749332325,-80.8975835333763,35.245855977729406,-80.89764380859503,35.24587865458334,-80.89772458313242,35.24590670202269,-80.8978238345184,35.245936977600984,-80.89792252183264,35.245967033505934,-80.89798714239475,35.245984798391625,-80.89810230591571,35.24601505429481",24960868,STATE,0,Tuckaseegee Rd,,,,,,,,,,,,,, ,TUCKASEEGEE,RD, ,,,I-25,,,,,,,,NO,,0,,,198.72098481921785
,,,LineString,"-80.8543582805424,35.23785466511369,-80.85448237891973,35.23772703532865,-80.85457369007962,35.23761914846425,-80.85463378324536,35.23754814614116,-80.85469728614567,35.237472435125824,-80.85474516238745,35.23741535388492,-80.85479275936162,35.23735860668242,-80.8548262662735,35.237315704562086,-80.85494410169552,35.237164831667855,-80.85502008549811,35.2370710197883,-80.85510343212717,35.23696811882816,-80.85514826763888,35.236912765561456,-80.8553224276303,35.23670375378127,-80.85535103421383,35.236672108168904,-80.85549205137332,35.23651611114794,-80.85553827253075,35.23646756904991,-80.85575538870664,35.236239547008836",24960869,STATE,0,N I-77 Hy,,,,,,,,,,,,,,N,I-77,HY, ,,,K-26,,,,,,,,NO,,1,,,721.2243138121521
,,,LineString,"-80.84358260670386,35.34743156463745,-80.8437065938088,35.34746161397524,-80.84380108500659,35.34748451364451,-80.8438608589941,35.347499000054626,-80.8439063392449,35.34751002155622",24960870,STATE,0,W W T HARRIS BV,,,,,,,,,,,,,,W,W T HARRIS,BV, ,,,K-16,,,,,,,,NO,,0,,,100.66909886098266
,,,LineString,"-80.89659561850988,35.14785249575594,-80.89667174291586,35.147780764955165,-80.8971606560522,35.14731894994581,-80.89782092620028,35.1466964201531,-80.89832472025476,35.14621558592073,-80.89893521625959,35.14562360492449",24960881,STATE,0,S I-77 Hy,,,,,,,,,,,,,,S,I-77,HY, ,,,I-34,,,,,,,,YES,,1,,,1071.0630220204507
,,,LineString,"-80.93513557668629,35.14398095442729,-80.9338409113672,35.143141485981516,-80.93363285156286,35.143009465415616,-80.9325356636385,35.14231316613904,-80.93248547934007,35.142281129154284,-80.93156833395678,35.14169562387487",24960892,STATE,0,I-485 Hy,,,,,,,,,,,,,, ,I-485,HY, ,,,G-35,,,,,,,,NO,,1,,,1352.4094265979243
,,,LineString,"-80.97858591496083,35.107885295102996,-80.97879319886962,35.10775616645743,-80.97888548516505,35.107698912910095,-80.97928878538006,35.10744871431446,-80.97933875301871,35.107417664611006,-80.9797129915656,35.10718594533717,-80.9801547290303,35.10691074867628,-80.98053758154983,35.10667819675465,-80.9807526464258,35.10655048980774,-80.98084418108793,35.106496136148415,-80.98117546024936,35.10630908719824,-80.98125142642125,35.10626849114546,-80.98153889466278,35.10611486929152,-80.98170837061822,35.10602513716426,-80.9819348353357,35.10590523158106,-80.98237139905476,35.10569286288941,-80.98284150592124,35.10546184974643,-80.98323194659176,35.10527840474998,-80.98341658587495,35.10519084995463,-80.98362868213376,35.10509027577985,-80.98398433615004,35.10492045385229,-80.98457134792191,35.10463804465291,-80.98492199483114,35.104468760780435,-80.98548943806485,35.104195600454275",24960895,STATE,0,S Tryon St,,,,,,,,,,,,,,S,TRYON,ST,,,,D38,,,,,,,,,,0,,,2466.2340596010063
,,,LineString,"-80.86699999711706,35.35390814484767,-80.86680512191238,35.35374809466629,-80.86662652746716,35.35359099831161,-80.86655358406446,35.35352778922903,-80.86650474561834,35.35348547041069,-80.86639903153018,35.353385878081106,-80.86633705886531,35.35332721284912,-80.8662364472133,35.353231969647254,-80.86611819880801,35.353109898376424,-80.86599589299894,35.3529814761193,-80.86593454888053,35.35291509260242,-80.86588582303328,35.35286248362998,-80.86579170478738,35.35275652898689,-80.86568938736715,35.35263421196975,-80.86558315540175,35.352511953427616,-80.86551868212551,35.3524339711232,-80.86547677885811,35.35238328709169,-80.86540711158219,35.35229693259705,-80.86532441557985,35.35219442749804,-80.86520719544541,35.352060940089316,-80.86518969204346,35.35203506831428,-80.86514246315727,35.35196889133587,-80.86511629822353,35.3519364801765,-80.86506446251195,35.3518722685552,-80.86505298762548,35.35185805549352,-80.86501892728462,35.35181585210651,-80.86492474958752,35.35169915782501,-80.86485126716161,35.35160810582369,-80.86480124830166,35.351546128151206,-80.86474672195628,35.351485329378576,-80.86471640807791,35.351451528938554,-80.86468584893741,35.35141745402143,-80.864633876534,35.35135950310749,-80.86459710629505,35.351318504098614,-80.86458581980935,35.351306009087885,-80.86453354027586,35.35124764033919,-80.86449388585659,35.35120336736321,-80.86442517321943,35.351126648586636,-80.86438521005357,35.35108207116656,-80.8643556018895,35.35104904642015,-80.86426601780873,35.35094911302438,-80.86422697779663,35.35090556562381,-80.86419498812445,35.350869884352,-80.86414510920349,35.35081424377034,-80.86408525632015,35.35074747742243,-80.86402985915447,35.35068568180834,-80.86400012650257,35.350652518052414,-80.86396308967957,35.35061120177331,-80.86393336562227,35.35057804473941,-80.86390363083534,35.35054487584052,-80.86384737122887,35.350482117839874,-80.86381502681691,35.35044603658344,-80.8637869218747,35.350414733615104,-80.86373429832261,35.35035612249282,-80.86370287179179,35.35032111945434,-80.86364769507858,35.35025629393953,-80.86358126818394,35.35017825308226,-80.8635291702909,35.35011704370841,-80.86345002829526,35.35002406151525,-80.86334403199346,35.34989953024937,-80.86321664510659,35.349749866774125,-80.86312850719911,35.349646317181424,-80.86308522576687,35.34959546803799,-80.86301711730819,35.34951544662869,-80.8629111223321,35.349390914971735,-80.8628464978536,35.34931498780062,-80.86281428153112,35.34927713694526,-80.86264703678837,35.34908064160511,-80.86251710171331,35.34892797994351",24960899,STATE,0,W WT HARRIS BV,,,,,,,,,,,,,,W,WT HARRIS,BV, ,,,K-16,,,,,,,,NO,,0,,,2255.28771861608
,,,LineString,"-80.81091457803122,35.172961231350946,-80.81076848000134,35.17287570753504",24960900,STATE,0,Providence Rd,,,,,,,,,,,,,, ,PROVIDENCE,RD, ,,,M-32,,,,,,,,NO,,0,,,53.61806062283738
,,,LineString,"-80.78292313170802,35.20899945949455,-80.78347789951347,35.20782928312302,-80.7834847687488,35.20781479712491",24960902,STATE,0,Eastway Dr,,,,,,,,,,,,,, ,EASTWAY,DR, ,,,N-29,,,,,,,,NO,,0,,,462.63894736837227
,,,LineString,"-80.8140581415262,35.17498843349142,-80.81401278730797,35.174957974094816,-80.81319383311069,35.17440798196714",24960905,STATE,0,Providence Rd,,,,,,,,,,,,,, ,PROVIDENCE,RD, ,,,M-32,,,,,,,,NO,,0,,,333.66753665385454
,,,LineString,"-80.74571073416534,35.053472967407735,-80.74577158053442,35.05375262789905,-80.745886721313,35.0543051748728",24960911,STATE,0,Oakberry Ct,,,,,,,,,,,,,, ,OAKBERRY,CT, ,,,P-43,,4434,,,,,,,,0,2005-10-26T00:00:00.000Z,,307.41766689051923
,,,LineString,"-80.79476817597688,35.258349197981914,-80.7946522915417,35.25837381691138,-80.79448515734026,35.25840400488892,-80.79438415804437,35.258419930081494,-80.79428256448435,35.2584342615119,-80.7942032159224,35.25844471112166,-80.7941806722698,35.25844768010451,-80.79407873968822,35.25845926828476,-80.79397621491428,35.258469260951735,-80.79387394123887,35.25847810591095,-80.79379519923485,35.25848368039834,-80.79377163430156,35.25848534707055,-80.79366845978876,35.25849122866804,-80.79356552834528,35.25849550236906,-80.79346284504561,35.25849839825281,-80.7933598480004,35.25849969449313,-80.79333739770068,35.25849967852443,-80.79325682073458,35.258499618759224,-80.79275493485343,35.25846697897832,-80.79269261609623,35.258464467045535,-80.79262862477049,35.25846197985702,-80.79246099586659,35.25845556589662,-80.79240423584955,35.25845339400069,-80.79212267159498,35.25843984222165,-80.79141816715347,35.25840593435312,-80.79108529285627,35.258390250770844",24960923,STATE,0,N TRYON ST,,,,,,,,,,,,,,N,TRYON,ST, ,,,N-24,,,,,,,,NO,,0,,,1105.3135812265507
